id_cliente,idade,renda_mensal,tempo_emprego_meses,score_externo,valor_emprestimo,numero_parcelas,utilizacao_limite,inadimplente,is_fraude
356,63,8278.233610888135,105,497,8167.560099609672,48,0.846922599550907,0,0
357,35,8355.401628152882,138,670,7198.8395374824495,48,0.3763884964416109,0,0
358,19,3892.8235165840106,298,672,15597.236855171926,48,0.2966208618339182,0,0
359,71,6137.966158370551,95,796,5707.113114857037,36,0.8894467583516772,0,0
360,52,8256.793246257075,336,898,12445.270666851808,36,0.9993649321926787,0,0
361,33,4241.744518025026,296,500,8941.08194799316,36,0.6703536396617991,0,0
362,58,4592.8392797952765,213,808,14393.617066878873,48,0.9899806149891808,0,0
363,53,3836.638172102713,290,621,19092.419937679,12,0.65996627780191,0,0
364,50,2970.4865386142665,21,574,8039.111583994954,36,0.7334602720078249,0,0
365,21,3701.444909867986,192,510,7264.289306017721,24,0.38865600154351365,0,0
366,50,2552.119466475487,149,803,13329.041945186778,36,0.4329675469990535,0,1
367,31,5068.1669365184525,246,417,4589.982023984659,24,0.14413566398939515,0,0
368,38,3460.0535378827162,266,853,18082.327289250177,48,0.8227500147651232,0,1
369,65,5467.571823581496,250,341,17230.112750282366,24,0.9310590308872001,1,0
370,37,1888.2087075927452,2,614,5004.401804197848,36,0.623438133694112,0,0
371,73,5661.760464428914,315,628,2084.3759029654684,36,0.3436473084453985,0,0
372,25,6667.05792321785,75,316,4197.114235718911,12,0.15401632537436627,1,0
373,24,1412.0,86,582,4273.151800204411,48,0.26515622970531494,0,0
374,20,5748.113139695144,269,557,14008.802821774883,24,0.2554104208518433,0,0
375,34,7455.337984946585,224,874,17745.851578897018,48,0.6135278841635731,0,0
376,50,2580.717962617589,17,873,13950.631063094119,36,0.9450374653636044,0,1
377,65,8345.144773675407,112,911,8819.038916917712,12,0.04827188695798146,0,0
378,29,5838.038018732091,250,318,11712.49233455207,36,0.0010222995944479951,1,0
379,68,3589.9762884831825,232,828,5651.109835974823,36,0.6001819443143256,0,0
380,39,4888.461844684588,328,722,15486.040227821162,36,0.28406046207971525,0,0
381,72,6116.653825043445,278,765,12160.144699912664,24,0.880548342338957,0,0
382,39,5152.010782824823,201,672,13865.988910082315,36,0.327250307905817,0,0
383,63,6077.511984892739,82,380,6362.3214907011225,48,0.2897376005288893,0,0
384,47,3158.6528138412677,124,850,9157.014065656767,48,0.2695106212182973,0,0
385,55,5338.721648072156,174,847,13625.365699906015,12,0.1448528272682441,0,0
386,55,2172.5710061900395,68,723,17217.564497618074,48,0.5815304742771106,0,0
387,62,4777.5478773026,46,728,6959.501202757076,36,0.16821360233421,0,0
388,68,3192.1847170704204,255,687,13902.259535854098,36,0.42463115979029087,0,0
389,71,3528.940114820467,214,969,6439.641016948581,48,0.46097205225564886,0,0
390,25,7472.186350420874,29,503,20585.968864133043,12,0.020492046877974457,0,0
391,44,7182.620241188538,280,495,7925.876458637354,12,0.016807279821142496,0,0
392,44,6218.276241814354,236,584,13217.525870260557,48,0.5202126887568292,0,0
393,51,2815.374470654842,247,495,10828.048076168163,24,0.6960347322291323,0,0
394,38,4367.183100610397,24,606,23026.515606802466,24,0.9421424822804046,0,0
395,47,7426.195399958367,73,963,11149.508040122819,24,0.1791192841569551,0,0
396,50,5283.4338272798095,205,313,7424.71988504936,24,0.10325880943608257,1,0
397,45,9638.659079963389,313,445,13197.532563065315,48,0.05208790692715093,0,0
398,64,5786.6356787887435,93,356,13086.204333876864,12,0.43604158291295025,1,0
399,50,5384.098232980064,126,509,9212.65068120529,36,0.6231473673359569,0,0
400,22,4381.767071594997,24,828,4526.170678859458,36,0.8405533567512642,0,0
401,65,5267.0818095645645,333,643,7360.005693048217,48,0.6826448822931314,0,0
402,36,4695.060327238913,354,910,14407.494740724596,36,0.20836078907485733,0,0
403,21,6416.217353377181,115,578,1262.7552688301857,24,0.461770366396279,0,0
404,52,6913.404633589168,47,508,8759.770503071435,12,0.9103463463086553,0,0
405,66,3428.021078984101,225,940,14974.319609083916,48,0.3267410624773712,0,0
406,34,2337.534092884444,265,634,9532.51890499976,12,0.49873036509193147,0,0
407,61,1412.0,98,587,20868.550697763712,48,0.9585653346436968,0,0
408,45,6015.982653825087,10,551,1276.7487985067382,48,0.7347080055736976,0,0
409,47,2793.266787652253,84,564,5193.160655402831,48,0.747740385641692,0,0
410,46,1412.0,213,570,500.0,48,0.2523340044132276,0,0
411,63,5777.157209061928,172,999,19968.452833726496,12,0.41469811830512815,0,0
412,70,9985.999034865581,208,718,5275.064246241847,36,0.08234216309672171,0,0
413,23,4987.858176920214,63,510,500.0,48,0.6065258670505337,0,0
414,52,6676.9815489032835,257,664,6940.403427872827,24,0.10373016454249417,0,0
415,58,5163.65871709513,331,375,3035.9544590576506,48,0.8359095822059548,0,0
416,54,4802.2206936177145,120,959,6976.075548472987,12,0.8145537870199968,0,0
417,41,6838.152965975537,297,620,10206.14625472452,48,0.5336051011223095,0,0
418,46,4419.450911622697,53,732,14024.605520235502,24,0.1411660331970297,0,0
419,66,5534.784628143806,330,408,9126.65529944531,12,0.02557898319516816,1,0
420,63,5643.395612392027,271,940,10126.45349667338,48,0.7967086675425724,0,0
421,70,3663.8190927139026,240,821,7092.023884649347,24,0.6001404832134268,0,0
422,48,6984.084699073046,242,346,2441.5088637517047,12,0.7109296367478833,1,0
423,52,4650.080486609183,17,678,767.2987851704929,48,0.3038071257363676,0,0
424,50,3488.5096810143104,186,395,8177.571098318193,24,0.5094827378439145,1,0
425,69,6073.019687140807,345,402,10423.19889271607,12,0.7471741705396504,1,0
426,38,3203.0640364179253,143,445,7806.927393868746,48,0.46256330831379955,0,0
427,49,5056.362314738257,261,326,953.3650356932903,12,0.6013842227687309,1,0
428,40,4981.762006711593,238,829,11007.00046634086,24,0.7897282618079623,0,0
429,50,7171.791131663156,303,978,18146.52441452157,48,0.21522064526637885,0,0
430,20,5949.396465759905,297,381,9426.767432444261,48,0.06592888935748231,0,0
431,35,4949.946082509712,75,727,7102.347112119587,48,0.5318235108108051,0,0
432,42,6635.532598400574,187,883,9697.529798782405,24,0.06212577072009573,0,0
433,59,7780.415098034627,332,778,4478.100777184406,36,0.7665572943667532,0,0
434,48,6115.620612703724,245,461,4155.504353519257,48,0.7192114476337886,0,0
435,71,5020.705239686761,129,701,12257.070440473182,24,0.881712671465297,0,0
436,20,2376.3275352996807,314,807,14951.607645161661,12,0.6395620980339606,0,1
437,57,2869.7726738492547,282,337,9264.508239027899,12,0.06719757075237376,1,0
438,63,4389.550591290665,78,810,500.0,24,0.2531521254896174,0,0
439,41,3780.975595681434,71,692,11766.744632678754,36,0.8079318445627193,0,0
440,67,4626.057394029108,262,793,20336.910851687244,24,0.16713241731358774,0,0
441,49,5113.299849794214,190,499,8780.509182758577,12,0.6984804678148874,0,0
442,64,6059.385508713462,62,554,9110.771122982886,12,0.780259330920478,0,0
443,39,4859.002443881817,11,478,5636.832349430309,48,0.33011179785524114,0,0
444,40,5973.003287652404,140,846,12406.76998946705,36,0.3222974734029085,0,0
445,19,5128.948829620241,253,893,6645.082677526936,24,0.5578026812091469,0,0
446,44,1412.0,42,688,15107.509488342972,12,0.8612863327547637,1,0
447,59,3121.3292123624915,16,697,6712.097267574221,12,0.22390620191348054,0,0
448,19,4711.824888556769,62,457,11708.95734059482,12,0.9412581960424027,1,0
449,43,2580.6105143177847,252,303,9768.2787697022,24,0.5991186848201082,1,0
450,34,6199.857459992409,291,466,17775.5580965465,24,0.9921264713522762,0,0
451,57,8061.501664687395,7,767,12047.396930990242,36,0.08961372399532264,0,0
452,50,7437.523703394633,324,708,16935.036595624606,48,0.12656213650675907,0,0
453,26,4573.114258139584,89,711,10543.117503885833,48,0.8266418037134827,0,0
454,60,7981.452273699904,207,503,9146.298497428592,48,0.8647558956038492,0,0
455,71,5297.334914404223,291,493,9809.046152323876,12,0.44545868837093394,0,0
456,65,4325.828057763922,283,534,6142.953993114037,48,0.714071176142335,0,0
457,56,3773.1946729181204,117,449,12658.34391851936,12,0.8675572874455385,1,0
458,46,4395.060627023743,348,458,6548.208295982567,36,0.04312778821882868,0,0
459,59,4223.646362917542,174,578,10562.315207589247,12,0.5739504229932586,0,0
460,72,5340.832444750976,75,703,14276.00983231956,36,0.8534806665264896,0,0
461,43,5321.147962099729,100,977,17917.744548884693,36,0.39815494458477496,0,0
462,52,5006.0920403068285,150,610,10814.30041932495,48,0.3023836061124269,0,0
463,67,5873.8763394927,269,367,14306.035280330161,48,0.7957066850948376,1,0
464,42,7381.292549572683,70,762,13709.438751904072,12,0.3357865835028362,0,0
465,41,6899.108270882647,179,387,8088.114545895121,24,0.0031742981845032103,0,0
466,30,2030.2040631001928,123,516,20539.017272120887,48,0.9595725876290657,0,0
467,24,1412.0,292,300,7118.788985605283,48,0.5921232363510185,1,0
468,74,6868.639822478547,284,434,10454.973130747827,24,0.8195179187100712,0,0
469,53,2266.242603169158,194,996,17270.598766992138,24,0.8253015623427146,0,1
470,62,4550.469196214633,227,650,17147.291213994118,48,0.06641042037273281,0,0
471,37,2659.773947881281,274,439,10071.601990178307,24,0.1708601993864648,0,0
472,18,1412.0,105,917,14952.083739203139,12,0.3111206807596474,0,1
473,25,6082.925456409576,20,432,8880.138317782223,36,0.32069928504132283,0,0
474,63,6518.310320605294,63,919,7556.605548504709,36,0.6587861176809129,0,0
475,33,3846.979198546561,164,477,3936.054634407801,48,0.6231329207526848,0,0
476,31,1412.0,26,657,13619.406827396402,48,0.49458977800981374,0,0
477,29,3907.5111034950346,310,679,14146.104656342279,12,0.21126373230876794,0,0
478,68,5783.608010805093,284,957,7160.553522221691,24,0.3819834696903034,0,0
479,40,2042.1768624517426,147,749,11340.500169926174,48,0.5435939684651695,0,0
480,32,5366.719839558311,280,885,23254.94213935967,36,0.4679853661039419,0,0
481,45,4969.380301654009,325,762,15733.411500586823,12,0.12729253309507838,0,0
482,51,6158.582999202177,318,407,5492.580287105693,12,0.6495104935019238,0,0
483,19,5239.160736828307,163,421,15007.811398816939,24,0.07305177681066055,0,0
484,49,3053.862118236889,223,316,5515.6910937465955,48,0.3781946830810803,1,0
485,40,7393.143003328983,271,495,500.0,48,0.7100293476752291,0,0
486,39,4682.94085394606,145,626,9897.939283669357,12,0.02002353451970651,0,0
487,68,4945.390920980136,355,617,17816.007297964927,36,0.5699828190453161,0,0
488,42,3133.464081853608,29,778,16987.239802184708,48,0.3345209741432973,0,0
489,39,4113.43549761698,44,551,11886.175845463273,36,0.008831843422734464,0,0
490,39,3230.394571946198,274,802,7291.352933750528,12,0.19038327106097186,0,0
491,66,4654.107880153154,33,418,12432.248419563233,48,0.9409461932706544,0,0
492,69,8423.416960284687,140,973,8654.199148445447,36,0.5211489055050904,0,0
493,59,2256.197714137287,317,797,7431.721540153446,12,0.9972272046291317,0,0
494,23,1772.8772042465175,220,785,15310.011011527855,36,0.5248167503647412,0,0
495,32,7942.340654987217,355,344,7369.821101447034,48,0.5439364122902682,1,0
496,71,4581.352645696268,21,613,15636.18278238038,24,0.3918430129328524,0,0
497,60,3661.854522680167,179,478,7039.070190180935,36,0.3100404187314143,0,0
498,54,7079.809374792153,328,717,20292.459774114446,24,0.2515455531329448,0,0
499,50,3788.768920526272,230,855,1796.8277985744044,48,0.3434206161306739,0,0
500,25,8652.019427093872,37,377,5216.15334147716,24,0.45985108090043214,0,0
501,70,6355.851742678538,69,625,9223.161329048386,12,0.19199195023079008,0,0
502,61,4024.177183708595,115,989,500.0,24,0.22487509180569587,0,0
503,61,9314.616426531007,238,656,500.0,36,0.27154476866843913,0,0
504,22,3788.5701539933234,334,715,500.0,36,0.44925989193083915,0,0
505,56,6484.190744018614,147,814,8539.55394844496,24,0.6528133668142431,0,0
506,21,5598.585160812984,8,513,8666.449950579436,12,0.8561461502862873,0,0
507,23,7603.482578797596,287,373,11664.997406164328,48,0.2871318371871433,0,0
508,62,8123.022393453705,49,862,9014.992591118287,24,0.18372834034143737,0,0
509,49,5064.008298131534,337,878,11497.582322554246,36,0.378847464850555,0,0
510,69,3493.164259307633,4,808,7748.917927807988,36,0.8943830763718558,0,0
511,47,5919.944285878233,342,631,13574.078787358405,24,0.009860728337139468,0,0
512,64,3644.5692604957876,125,392,12971.55001586761,24,0.6778686160577454,1,0
513,52,9026.774495053247,74,987,8366.536900712405,24,0.4771600464115815,0,0
514,72,5273.0706621654745,164,956,12665.057173361953,48,0.16104621496068006,0,0
515,57,4269.356897375783,277,818,9046.770320256654,36,0.3210215262744667,0,0
516,69,5369.360611729817,323,568,2388.370423034473,36,0.22495004387703388,0,0
517,33,2305.747420940607,299,675,14522.483206913108,36,0.8778321678901223,0,0
518,30,3056.771922978697,289,303,5465.919767007854,48,0.48187338394499024,1,0
519,67,7400.827815888851,76,437,14469.119775708836,12,0.5630942778724928,1,0
520,59,3686.211442057209,297,530,11620.133860585118,36,0.5936876193370206,0,0
521,47,2906.1780346361206,136,899,9577.388454914386,36,0.6396171246023561,0,0
522,36,6073.305505054573,105,828,615.0330227445702,12,0.49555569037592995,0,0
523,34,7371.408309325994,94,351,17698.727787072217,48,0.01787353083631582,1,0
524,73,6437.906621330134,134,945,8184.4306932295585,12,0.3347226869146519,0,0
525,36,6992.095371611633,67,624,13172.817935777915,12,0.1838732407209912,0,0
526,45,3486.4098228610783,146,576,9430.129383146093,12,0.6801428429116769,0,0
527,72,2156.3786665163125,158,835,8642.82332218806,12,0.056704651370046655,0,0
528,43,8002.667303910974,162,785,10964.039191984946,48,0.5638033911116442,0,0
529,54,4354.640322315729,340,815,10132.861417209235,48,0.21063172227430094,0,0
530,43,4498.333967089905,188,451,8665.036049121061,12,0.9488458384670612,0,0
531,70,7656.388283698116,338,782,9723.427206939237,24,0.3355409421865355,0,0
532,40,6112.46001880132,94,558,12135.323281358551,24,0.32522119137463423,0,0
533,26,5911.775544163215,180,623,12489.095883791473,24,0.9233846679907237,0,0
534,29,9330.004689802168,287,467,10216.786063719646,24,0.41734792030414136,0,0
535,70,3712.963539239714,321,987,13104.684949072194,36,0.9628623341857422,0,0
536,18,6855.6802561624745,186,609,7879.650977784568,48,0.024170352133503492,0,0
537,18,5114.026249794169,137,778,21124.431904982277,48,0.3063445752021463,0,0
538,64,5537.184557726514,129,355,17427.943040038903,12,0.6661929602664312,1,0
539,51,8056.936852825063,193,919,13812.214974158056,36,0.8908569645276385,0,0
540,49,6015.671512579247,315,772,500.0,12,0.2564055930082839,0,0
541,71,6076.592158099265,272,595,13030.09569427491,12,0.9304775919636682,0,0
542,65,7145.014674619604,351,760,8316.814585689728,48,0.5941214664991882,0,0
543,42,4270.09454091423,143,623,5106.596342953236,36,0.801008243197916,0,0
544,57,3321.580665321987,15,440,8189.519748475901,24,0.3972073043068972,0,0
545,62,2910.381611957933,301,966,5660.8263303529,48,0.21218038256687333,0,0
546,70,1412.0,244,561,12534.01546879753,36,0.9112354154476932,0,0
547,18,9112.414259880645,106,719,18079.970312816138,36,0.9331358684062186,0,0
548,33,2793.583268556634,87,540,14130.14395853391,48,0.4975751441541355,0,0
549,56,4557.492752828456,128,654,23812.626203947926,48,0.006495015999256504,0,0
550,22,4446.373400222159,340,888,2231.9378521229773,12,0.10978295367040447,0,0
551,39,5614.813395618202,3,479,7469.8264776544665,12,0.5730279602317218,1,0
552,46,6631.474425078593,326,365,5284.874038288448,12,0.02377670230188622,1,0
553,72,6720.9469767194905,305,647,16146.841571799292,24,0.3969119239866953,0,0
554,20,3833.8451228621234,94,470,8897.248215107309,48,0.3033699455720126,0,0
555,29,4665.756572427177,208,773,10947.58098238627,36,0.7143482754022047,0,0
556,43,5565.1599009766,224,833,13168.427659865298,48,0.05557867294793528,0,0
557,33,4502.617747632906,347,666,2726.0557473162908,36,0.48873126897728747,0,0
558,68,8214.691152039984,320,406,6893.255183975016,24,0.5791142698756053,0,0
559,54,5981.9499032765025,46,738,14986.329768489572,48,0.6172910760526177,0,0
560,39,6469.755572099635,180,526,7259.560497460402,36,0.40515767201694086,0,0
561,74,6325.7625373348255,105,743,1431.7851546565398,36,0.30436778342955095,0,0
562,46,7346.94771497065,198,741,5488.685561578758,12,0.6824930337371488,0,0
563,31,5362.043117407414,105,695,8568.659731973672,24,0.847569048102495,0,0
564,45,2406.336104088307,279,880,10833.80259944714,48,0.6936176377828788,0,0
565,22,5799.3759035052835,259,383,9645.933450247403,12,0.9321023654572216,1,0
566,64,3697.286212416342,107,914,6928.910790285128,24,0.7172635253579271,0,0
567,66,3942.766636500486,18,850,14696.567194242347,12,0.7646187340136184,0,0
568,47,6172.728037510186,295,312,9354.695317190457,48,0.16790319660208886,1,0
569,63,7476.566142867272,305,992,11047.006809989618,36,0.4195396445267118,0,0
570,69,5042.543153472123,170,792,7195.22011305784,48,0.4850553309559652,0,0
571,22,5617.666025197927,330,567,17544.70132120106,24,0.25629316229460763,0,0
572,29,8404.429889270476,194,824,8041.844473965696,48,0.5285398603562879,0,0
573,33,5481.506358977136,11,419,10373.464332966303,24,0.2907919442218475,0,0
574,43,10203.36622836079,194,652,15174.997210634401,12,0.687502092804416,0,0
575,43,6131.019291263088,282,356,11400.211305299796,24,0.47028847670317586,1,0
576,65,1478.4744816883644,181,339,11275.448482187407,36,0.4588069542690356,1,0
577,38,6506.683242209065,304,635,500.0,36,0.9836425310328117,0,0
578,56,5762.316769765555,143,939,13403.175008469423,36,0.39244484854257045,0,0
579,53,7579.505508165492,315,472,10277.93470106745,12,0.3622954325895683,0,0
580,50,6346.362702539916,181,846,12707.82551586275,24,0.3186043712826544,0,0
581,47,4723.088032032452,29,558,10916.065241844182,12,0.8947492209757981,0,0
582,54,2551.4035274212683,83,816,7204.2122143856395,48,0.4967238260981782,0,0
583,40,4581.953485427949,165,822,14471.535832747973,48,0.6000144774806355,0,0
584,27,3298.9590915813997,283,416,10990.63305639958,48,0.180818479002395,0,0
585,71,3838.9531003905545,280,483,3553.067544785451,48,0.5409423600049269,0,0
586,22,6177.156808841219,95,415,16542.585781730813,36,0.2746481928684883,0,0
587,53,8339.809008702812,265,461,2847.6021780626406,24,0.7306369212628775,0,0
588,51,5789.343059645962,297,878,14504.646171252713,36,0.8325283487923821,0,0
589,69,2608.2338759296313,295,842,17434.658859651034,24,0.7148106921312776,0,1
590,48,5889.205336440282,224,886,4468.522820183685,24,0.7302441662702573,0,0
591,27,7393.262973291303,332,536,9386.19106631056,12,0.512474704119517,0,0
592,36,3780.4341913612357,41,365,8920.258769329117,48,0.7121180563341353,1,0
593,49,4731.965666654165,302,369,9145.144224095557,24,0.4226869355081603,1,0
594,18,5029.376389458394,245,746,19151.191776165317,48,0.651489153529613,0,0
595,73,3430.2033738355203,207,715,4526.405635414406,48,0.2590392101205147,0,0
596,22,6296.560867687718,236,831,8467.164775605008,48,0.06975701231201015,0,0
597,62,4758.103702784437,21,740,17516.612494108755,36,0.4134732641219685,0,0
598,21,5839.0648878140555,184,763,8385.25585830426,48,0.46177815578049,0,0
599,33,3225.0156443958,241,695,5321.101420667519,24,0.25640715818869,0,0
600,41,4125.08339935318,282,850,11315.07340884874,36,0.7277095184072376,0,0
601,33,6444.762715655543,40,956,14028.202708535076,48,0.0735504789762792,0,0
602,72,4254.333695816466,335,856,8035.795149258513,12,0.22274832437918857,0,0
603,19,8453.92770246681,161,694,12771.841954037725,48,0.7485647184536268,0,0
604,66,4200.7276287707955,159,625,3116.924529627183,48,0.4371242737400124,0,0
605,45,5449.369451503771,88,390,3394.8645829070283,36,0.7052836240393124,0,0
606,49,6865.18166374618,321,369,7799.568598736863,24,0.5674858777835963,0,0
607,44,2163.2685341339366,11,465,12950.08709995864,48,0.9507127499973624,0,0
608,37,1478.3823760384485,72,941,13807.48990492543,36,0.597795832722833,0,1
609,41,1948.6873708598105,75,513,4089.9197627096837,36,0.014868974345519703,0,0
610,29,7525.168206854364,345,900,13622.103523662898,24,0.352877350504334,0,0
611,67,3896.2837082151063,200,634,10832.5352021739,36,0.1430606822047077,0,0
612,52,10116.398571336504,9,668,5603.976527743411,24,0.9246336775977032,0,0
613,50,3871.504802685223,351,883,3329.0582398850074,12,0.10401245428508032,0,0
614,50,5369.1026063940735,225,976,11149.115774521628,48,0.3877066631310875,0,0
615,68,8084.219905135751,175,348,16447.81612082723,36,0.22609919362669217,1,0
616,60,9012.185776318245,275,351,10177.612153889786,12,0.8467219903967333,1,0
617,54,9123.007153272796,38,588,5325.395752968818,36,0.30856649758891697,0,0
618,29,7416.732461186285,59,925,659.8885646028666,36,0.991893483142645,0,0
619,20,7048.125051622925,65,538,17647.454234443045,12,0.03861660561225089,0,0
620,18,6185.053898402366,320,432,15209.253051598811,36,0.12827677246256586,0,0
621,50,6556.7221523332755,123,465,11510.384243858007,36,0.22463877642910912,0,0
622,57,3897.628567342933,163,673,17389.969836327306,12,0.8111060402001594,0,0
623,27,3363.602233155386,158,672,11119.595498767972,36,0.8785172090640158,0,0
624,60,4993.251085178096,56,777,7344.815246911584,24,0.07145138060942235,0,0
625,61,4659.6307549501435,77,778,12775.66122525105,36,0.03246014176227641,0,0
626,46,4093.5439013454497,193,949,5851.371618661043,48,0.7445568571045793,0,0
627,30,6392.774894913431,284,890,5021.760910734096,36,0.13335200675361347,0,0
628,29,6910.610417141022,14,981,13858.035548036343,48,0.13299858707463919,0,0
629,48,5176.813772583695,11,934,14278.79383782041,48,0.02236653449442927,0,0
630,63,7955.060162110523,100,987,3631.3085975629538,36,0.04980787758342187,0,0
631,19,2716.62177173299,155,599,3816.0115877907183,12,0.26367545859548913,0,0
632,68,4612.6810814405635,339,381,7774.751531834942,24,0.0650054894108063,0,0
633,67,3566.35535879439,124,386,6443.475834101686,24,0.36887909165927557,0,0
634,52,1412.0,358,524,12382.443815826844,36,0.8327750312273491,0,0
635,40,4834.638628314601,279,315,10240.24918882795,12,0.32632025732159264,1,0
636,34,4756.5049832334325,109,657,15824.531288183027,12,0.7278341625793716,0,0
637,43,8026.8994864842625,333,462,11586.288626169917,24,0.09390996483103009,0,0
638,25,6261.623369109555,356,909,6777.115851641611,12,0.6593751874194929,0,0
639,46,2951.62635134159,145,967,544.3556905677724,36,0.316747183257435,0,0
640,43,8708.185132668375,215,813,10897.279921385885,36,0.7497528786970381,0,0
641,27,7442.067391050706,161,649,1448.3594488186136,12,0.13625201405638188,0,0
642,43,6164.195406937231,127,980,6715.223815395819,36,0.8978833777644819,0,0
643,51,4547.0318023003365,313,763,6391.366109516623,48,0.2425772028979366,0,0
644,68,3081.1215265530404,331,674,7457.864425582843,24,0.35313779328117645,0,0
645,58,4255.586447857894,149,391,3419.8287003657115,36,0.9501807108180417,0,0
646,24,7177.4972394083725,35,480,6373.616959450252,12,0.5784823597308589,0,0
647,21,8769.172611869219,172,600,15729.522892259,24,0.36577151896302196,0,0
648,70,8086.487056544378,21,959,15715.742437874665,36,0.9496021470336317,0,0
649,67,4022.301156427452,205,488,17662.498877329854,24,0.329077416890032,0,0
650,62,2760.7651334219777,126,613,10050.732628718872,12,0.09487071267517977,0,0
651,28,5281.772493822408,335,792,11356.095644491232,48,0.9968488878594198,0,0
652,46,1463.1212688742967,355,427,15803.057088468291,48,0.26784492055891385,1,0
653,73,5646.335428369563,216,818,2646.695215314413,36,0.8512578486996074,0,0
654,53,4704.794827402663,95,725,14028.142533518507,48,0.16554079482308726,0,0
655,42,4067.9269962635153,163,858,16511.723616978277,36,0.731353971777378,0,0
656,38,1810.5938654664092,147,864,5555.198369811881,24,0.524449394472252,0,0
657,74,6027.200213139433,17,486,16913.195728018298,36,0.9809065582901296,0,0
658,53,3934.5983206761775,293,849,20288.580401507916,36,0.5528303560923995,0,1
659,27,2660.166328579424,194,752,13889.233352554143,36,0.025015151890854126,0,0
660,54,1412.0,150,770,12972.521843300618,48,0.6038779896240879,0,0
661,26,4944.970189898728,122,864,4401.119754353707,36,0.14531645633662604,0,0
662,41,8544.503193339488,186,523,15346.019645204622,12,0.7985409152820871,0,0
663,52,8322.51842909574,148,453,4872.046736814435,36,0.856568196489899,0,0
664,66,4085.807486827456,103,859,11848.704013201817,24,0.4820935187947143,0,0
665,52,3795.575879276439,242,650,12355.475536655124,12,0.7832214570522986,0,0
666,65,5937.548512150048,230,446,500.0,24,0.14511073548160514,0,0
667,53,3003.229121623417,205,875,12029.016917678755,24,0.49207818653564606,0,0
668,35,5603.583799638932,197,648,23107.37393239244,24,0.39394426469058463,0,0
669,66,6532.1605567693805,336,481,500.0,12,0.6113173870530814,0,0
670,56,7453.866447768615,86,936,9730.540029934326,12,0.044477188803159984,0,0
671,49,4799.691847040094,141,478,500.0,48,0.7521228382486274,0,0
672,41,4592.6524996460685,316,338,5529.292805974114,12,0.07912928947468367,1,0
673,40,3244.034826486878,198,302,500.0,36,0.6564715175301649,1,0
674,49,3346.23929192028,45,363,10797.711634986088,24,0.018457225539944222,1,0
675,54,4547.042216196946,287,328,13968.024016297972,48,0.8318880637567295,1,0
676,29,5734.731013632356,14,671,12048.693163845459,12,0.17469963022378132,0,0
677,66,6827.169252466499,43,822,5349.087652712139,24,0.5154974759769905,0,0
678,72,3393.6420986393105,168,396,6953.026217020362,12,0.26149290372761935,1,0
679,30,7985.377137919044,309,741,11361.363430428195,48,0.7226472020610685,0,0
680,40,4457.752797914863,43,502,5505.380049305397,12,0.32135110018972124,0,0
681,42,4957.265411303128,97,710,3356.0244574217913,12,0.7246091935883172,0,0
682,52,3505.5766417043533,260,320,8804.364699490194,24,0.2848712068354765,1,0
683,58,1412.0,108,850,5276.458953637962,36,0.75247309093576,0,0
684,47,6768.0907927221,282,401,12057.789586268213,12,0.030605496336904237,1,0
685,34,6473.687794184867,342,345,16493.487001584588,48,0.28331133537384845,1,0
686,66,4437.344885763573,103,365,22987.917013528815,12,0.49863350644027893,1,0
687,37,5133.981434449744,255,902,11690.33456069825,12,0.04505958191972548,0,0
688,65,6031.878435408199,205,463,13229.860814097685,36,0.18603406137127865,0,0
689,42,1874.9082862269147,334,410,7003.413283529362,24,0.9345369816412032,1,0
690,39,3941.8946453074104,42,637,7313.116128892276,48,0.9768342651801892,0,0
691,30,6588.529359243654,352,422,16420.281232704696,24,0.7397499473904856,0,0
692,36,2491.421153661501,244,746,8618.360999266111,24,0.25220005061691286,0,0
693,66,5587.115864333258,286,910,10364.736893028912,24,0.260517445435969,0,0
694,53,2286.83639075319,354,590,16114.878350641673,12,0.6457903577950729,1,0
695,29,5932.859964867052,272,970,8656.864140567051,36,0.11759961659870177,0,0
696,58,4928.717035405033,82,711,17502.102188440742,12,0.9483093804303666,0,0
697,36,1769.736368188981,109,914,12865.146680257025,48,0.22481289951018457,0,1
698,29,7329.478708914343,189,580,12276.990854891075,36,0.9996356254254438,0,0
699,26,3530.8168464039018,287,342,6759.05426466328,24,0.4957337953024604,1,0
700,24,3379.495125971238,250,785,12545.629975250526,36,0.7714299889929364,0,0
701,45,5401.138394461886,211,895,7854.770260668768,48,0.0021840945055572325,0,0
702,31,7297.274698857431,290,350,12347.044280978524,12,0.8887464047516419,1,0
703,48,2968.356362043206,132,509,9490.874671197855,12,0.27000204478058043,0,0
704,69,5123.359699695943,200,425,14834.047854920596,24,0.6679367445480653,0,0
705,36,5857.633000661146,284,791,9841.144136016224,12,0.8063552807935896,0,0
706,64,6386.211214526288,325,808,20189.287751183485,12,0.16414774055900205,0,0
707,33,5352.8831105544505,94,880,8622.26510802137,48,0.44250948132922896,0,0
708,70,4265.944321833355,277,557,7327.126189882449,36,0.4938359406519234,0,0
709,22,3344.8195587025607,324,487,11730.568934006269,12,0.31211946533920454,1,0
710,52,5172.28776609275,218,529,15389.355279137366,48,0.48175582972898146,0,0
711,29,2855.7219760287862,88,488,15350.49242413637,48,0.31754565765533804,0,0
712,42,1412.0,71,714,10833.907222012487,24,0.36074774505520923,0,0
